date,city,temperature_c,humidity_pct,wind_speed_mps,rainfall_mm,traffic_index,industrial_index,construction_index,festival_flag,crop_burning_flag,pm25,pm10,no2,so2,co,o3,pollution_event_text,aqi
2021-06-18,Mumbai,30.05,64.0,4.07,2.66,80.43,51.0,47.82,0,0,65.62,88.06,57.03,15.97,1.328,41.72,heavy traffic,238.34
2021-06-19,Delhi,30.51,72.8,1.79,0.77,66.3,37.48,100.0,0,0,101.35,146.16,45.12,11.5,1.372,14.6,"construction activity, low wind",239.2
2021-06-20,Delhi,25.74,56.22,3.81,4.02,50.48,56.98,75.02,0,0,50.19,111.95,34.61,13.64,1.153,38.35,"construction activity, rain",219.11
2021-06-21,Delhi,31.28,60.46,5.69,0.11,71.63,55.55,58.81,0,0,60.62,70.73,54.0,20.18,1.436,27.72,normal urban conditions,241.64
2021-06-22,Bengaluru,34.75,47.67,4.98,3.76,69.79,52.36,28.06,0,0,34.61,105.35,46.03,22.5,1.394,29.76,rain,188.69
2021-06-23,Bengaluru,27.74,58.25,1.39,2.82,81.37,31.12,17.4,0,0,56.14,76.7,51.03,11.81,1.335,26.21,"heavy traffic, low wind",197.83
2021-06-24,Bengaluru,32.01,56.77,2.56,0.87,79.3,56.77,19.1,0,0,63.34,108.59,47.83,11.58,1.458,23.19,heavy traffic,190.12
2021-06-25,Hyderabad,28.25,54.76,3.71,0.4,64.25,42.47,29.33,0,0,45.09,124.51,44.62,14.98,1.318,37.48,normal urban conditions,206.22
2021-06-26,Bengaluru,28.98,49.36,3.12,0.97,58.45,34.25,75.55,0,0,57.85,124.64,39.1,6.22,1.202,23.17,construction activity,183.37
2021-06-27,Delhi,35.43,42.86,1.52,0.69,66.03,74.8,57.74,0,0,100.57,110.53,45.26,14.92,1.42,28.39,"industrial emissions, low wind",262.52
2021-06-28,Chennai,29.37,37.84,3.66,1.26,71.81,91.05,35.73,0,0,71.58,109.77,64.15,22.81,1.701,19.96,industrial emissions,239.2
2021-06-29,Hyderabad,32.39,48.57,3.19,1.1,73.74,86.97,45.28,1,0,95.13,153.98,67.14,16.76,1.701,24.87,"industrial emissions, festival fireworks",286.29
2021-06-30,Chennai,25.39,70.3,5.5,0.87,70.82,63.7,42.85,0,0,71.8,99.29,54.17,16.3,1.452,18.62,normal urban conditions,195.98
2021-07-01,Delhi,35.65,40.86,2.9,0.1,60.55,47.22,64.0,0,0,56.48,98.56,49.19,10.1,1.156,27.33,normal urban conditions,216.83
2021-07-02,Hyderabad,31.87,45.81,4.6,0.32,77.95,50.73,30.42,0,0,51.65,90.41,59.84,15.29,1.487,28.8,heavy traffic,217.68
2021-07-03,Bengaluru,29.51,79.05,1.68,4.61,51.21,59.3,54.99,0,0,76.73,129.41,38.02,19.86,1.25,16.94,"rain, low wind",191.16
2021-07-04,Hyderabad,31.79,53.18,1.97,0.9,100.0,44.44,54.0,0,0,81.52,94.96,53.17,12.27,1.712,40.26,"heavy traffic, low wind",252.05
2021-07-05,Hyderabad,25.83,66.93,4.07,1.29,74.21,75.74,31.02,0,0,76.78,127.58,50.98,19.06,1.548,23.11,industrial emissions,240.21
2021-07-06,Delhi,33.61,64.7,4.5,1.03,43.96,15.36,79.76,0,0,64.51,101.74,31.16,7.01,0.907,31.34,construction activity,196.73
2021-07-07,Mumbai,29.09,68.06,2.05,6.1,64.96,46.68,42.09,0,0,47.96,95.81,44.8,12.23,1.411,31.86,rain,194.19
2021-07-08,Mumbai,29.45,45.96,3.23,0.67,74.36,66.42,28.14,0,0,65.62,103.54,46.55,15.13,1.479,42.86,normal urban conditions,218.75
2021-07-09,Mumbai,28.59,59.48,1.54,0.6,56.41,36.79,65.06,1,0,79.37,133.13,41.98,15.24,1.124,32.95,"low wind, festival fireworks",225.65
2021-07-10,Bengaluru,28.32,45.79,2.98,2.88,38.08,47.68,49.09,0,0,44.3,93.74,34.86,10.39,1.212,26.35,normal urban conditions,140.0
2021-07-11,Bengaluru,32.15,83.76,4.2,2.08,45.37,62.69,56.17,0,0,52.94,127.38,44.78,16.03,1.194,18.12,normal urban conditions,176.7
2021-07-12,Bengaluru,30.83,44.27,2.68,2.96,70.67,79.33,24.31,0,0,64.03,123.75,54.78,20.92,1.473,32.01,industrial emissions,234.04
2021-07-13,Mumbai,32.02,48.91,2.9,2.78,33.93,28.71,64.25,0,0,46.66,83.39,18.72,14.32,0.791,37.18,normal urban conditions,162.12
2021-07-14,Chennai,30.04,50.37,1.84,4.12,38.81,27.37,91.45,0,0,59.9,135.47,35.32,12.7,0.819,29.47,"construction activity, rain, low wind",172.12
2021-07-15,Delhi,31.6,44.71,2.42,0.25,70.59,34.97,22.74,0,0,72.02,117.5,55.4,12.38,1.337,30.47,normal urban conditions,247.81
2021-07-16,Mumbai,28.81,75.16,5.31,2.62,58.44,24.32,55.08,1,0,54.32,105.41,35.87,9.19,1.122,26.32,festival fireworks,154.15
2021-07-17,Delhi,36.75,80.3,3.29,0.61,50.87,25.61,32.29,0,0,64.21,122.3,41.43,13.87,0.963,15.49,normal urban conditions,200.56
2021-07-18,Mumbai,25.36,59.29,2.0,0.04,54.08,34.49,100.0,0,0,70.91,101.44,37.02,9.92,1.254,25.86,"construction activity, low wind",190.65
2021-07-19,Chennai,33.84,44.9,2.82,2.76,38.47,74.2,72.79,0,0,51.32,77.4,44.47,16.32,1.164,36.35,"construction activity, industrial emissions",210.51
2021-07-20,Mumbai,34.17,35.51,1.28,2.61,69.75,46.38,53.64,0,0,69.7,114.16,44.77,18.48,1.329,32.21,low wind,210.28
2021-07-21,Chennai,27.51,60.1,1.98,1.67,49.1,52.56,23.44,0,0,64.69,95.42,40.31,16.49,1.057,33.78,low wind,181.85
2021-07-22,Hyderabad,36.75,52.91,4.83,4.18,53.43,34.8,28.28,0,0,45.45,129.8,35.03,13.76,1.028,39.96,rain,192.46
2021-07-23,Bengaluru,33.05,52.15,3.03,0.62,67.55,63.4,62.93,0,0,89.65,116.03,52.57,18.94,1.341,26.39,normal urban conditions,208.19
2021-07-24,Hyderabad,32.98,60.93,5.47,3.21,57.89,85.76,20.75,0,0,53.82,98.58,42.64,20.44,1.444,31.92,"industrial emissions, rain",225.0
2021-07-25,Mumbai,30.15,64.65,3.09,1.42,50.73,36.02,21.38,0,0,58.31,104.76,28.99,8.45,1.004,27.12,normal urban conditions,143.51
2021-07-26,Bengaluru,29.41,64.44,3.16,1.55,30.17,83.05,48.18,0,0,73.63,138.17,42.11,21.04,1.173,12.24,industrial emissions,197.44
2021-07-27,Chennai,29.43,58.03,3.97,0.07,67.88,58.56,50.67,0,0,60.05,88.22,50.34,16.31,1.369,25.91,normal urban conditions,205.55
2021-07-28,Mumbai,31.23,48.92,0.3,4.22,63.26,52.3,55.6,0,0,74.34,88.41,49.82,12.79,1.39,22.09,"rain, low wind",211.83
2021-07-29,Bengaluru,34.27,64.47,3.45,2.51,53.72,59.2,39.21,0,0,86.28,149.51,48.72,13.21,1.289,30.05,normal urban conditions,224.88
2021-07-30,Mumbai,30.61,60.5,3.14,3.1,45.4,59.03,66.4,0,0,69.36,116.43,39.07,16.31,1.201,32.35,rain,200.2
2021-07-31,Bengaluru,27.33,71.55,4.98,0.5,62.2,85.43,30.76,0,0,69.21,125.17,51.43,16.6,1.581,22.92,industrial emissions,220.45
2021-08-01,Bengaluru,29.97,68.72,4.36,2.24,65.69,61.36,60.53,0,0,74.31,133.42,44.91,16.39,1.566,19.94,normal urban conditions,215.99
2021-08-02,Hyderabad,30.26,46.4,1.84,1.42,59.56,61.74,52.28,0,0,59.52,124.46,46.22,16.09,1.267,30.71,low wind,236.12
2021-08-03,Bengaluru,29.46,46.83,4.69,2.65,84.21,44.41,60.01,0,0,56.53,97.8,52.29,13.75,1.595,45.69,heavy traffic,208.72
2021-08-04,Mumbai,29.74,53.43,2.89,2.13,69.28,67.1,71.64,0,0,66.9,102.09,64.88,18.94,1.516,12.74,construction activity,206.43
2021-08-05,Delhi,26.69,52.56,2.11,7.12,56.28,34.78,38.89,0,0,54.25,64.42,45.26,14.43,1.219,28.0,rain,194.41
2021-08-06,Delhi,24.71,72.05,3.44,5.38,69.81,53.96,34.78,0,0,55.71,83.05,51.49,13.5,1.42,19.14,rain,200.19
2021-08-07,Hyderabad,24.9,67.89,2.96,1.24,58.78,100.0,14.23,1,0,82.22,119.49,58.43,25.61,1.649,20.56,"industrial emissions, festival fireworks",239.67
2021-08-08,Chennai,22.59,76.98,5.05,2.76,58.72,10.0,7.62,0,0,29.61,65.5,19.17,7.94,0.911,20.46,normal urban conditions,92.6
2021-08-09,Delhi,28.21,66.02,3.61,1.13,78.74,56.2,44.48,0,0,55.72,81.59,53.75,21.25,1.452,23.19,heavy traffic,233.79
2021-08-10,Hyderabad,27.25,64.81,3.45,4.08,43.63,56.89,45.85,0,0,60.92,107.1,44.28,14.35,1.069,29.42,rain,212.16
2021-08-11,Bengaluru,26.18,75.47,4.28,1.49,58.37,47.89,26.28,0,0,35.94,109.28,42.13,9.83,1.232,21.65,normal urban conditions,171.92
2021-08-12,Mumbai,18.63,73.45,4.51,0.95,77.04,48.32,30.58,0,0,55.14,99.02,48.26,17.23,1.468,4.3,heavy traffic,177.21
2021-08-13,Bengaluru,23.76,65.85,4.14,2.21,62.94,53.65,78.47,0,0,53.59,84.22,39.04,16.86,1.268,32.12,construction activity,175.71
2021-08-14,Mumbai,30.86,75.0,4.9,5.03,52.1,47.46,65.52,0,0,40.58,116.2,35.8,18.2,1.081,33.88,rain,205.54
2021-08-15,Chennai,25.51,65.1,3.93,4.37,30.7,56.0,22.77,0,0,39.81,73.65,28.15,16.89,0.902,19.97,rain,147.08
2021-08-16,Hyderabad,28.58,58.75,3.4,1.02,21.67,43.22,39.15,0,0,54.09,126.9,33.8,20.94,0.633,27.02,normal urban conditions,185.48
2021-08-17,Hyderabad,23.33,57.09,4.69,6.61,91.22,88.4,56.12,0,0,56.43,99.32,70.73,20.58,1.852,32.5,"heavy traffic, industrial emissions, rain",266.11
2021-08-18,Delhi,31.82,66.56,3.09,0.55,62.94,47.46,35.47,0,0,58.84,105.24,56.31,17.73,1.285,34.74,normal urban conditions,248.96
2021-08-19,Hyderabad,27.07,75.22,3.24,0.81,48.65,62.25,31.83,0,0,43.84,119.79,36.95,15.38,1.243,33.36,normal urban conditions,215.77
2021-08-20,Chennai,28.37,61.44,5.27,3.93,63.59,39.96,41.24,1,0,48.0,71.62,36.83,14.87,1.266,28.85,"rain, festival fireworks",167.53
2021-08-21,Delhi,34.48,70.75,5.15,0.05,42.84,68.8,69.81,0,0,59.84,89.36,34.36,20.04,1.32,33.86,normal urban conditions,219.05
2021-08-22,Bengaluru,32.05,39.67,3.19,1.75,52.7,65.2,71.63,0,0,73.65,112.96,38.13,19.93,1.339,40.73,construction activity,189.77
2021-08-23,Hyderabad,26.58,62.64,2.66,1.24,42.94,59.55,33.29,0,0,37.7,84.75,34.03,18.86,1.182,22.7,normal urban conditions,162.69
2021-08-24,Bengaluru,25.72,63.39,4.96,6.93,35.39,33.51,57.21,0,0,36.18,136.55,26.11,2.65,0.905,27.62,rain,128.62
2021-08-25,Bengaluru,26.52,55.96,4.16,0.42,24.32,38.46,47.87,0,0,30.28,67.47,32.19,12.95,0.815,10.85,normal urban conditions,129.55
2021-08-26,Hyderabad,29.03,85.32,3.58,0.49,32.44,82.35,27.84,1,0,55.85,76.75,35.2,18.45,1.116,12.67,"industrial emissions, festival fireworks",160.03
2021-08-27,Mumbai,27.18,62.11,2.81,7.73,74.34,38.26,42.06,0,0,57.03,85.97,53.84,11.99,1.38,29.0,rain,206.89
2021-08-28,Bengaluru,26.31,59.3,3.6,1.25,42.21,63.54,22.72,0,0,57.9,105.33,47.63,16.32,1.291,29.93,normal urban conditions,192.87
2021-08-29,Delhi,31.9,59.73,3.17,4.86,66.56,35.0,71.26,0,0,60.17,117.54,45.19,15.53,1.253,25.67,"construction activity, rain",213.19
2021-08-30,Hyderabad,27.16,42.76,2.4,1.03,73.31,70.15,79.05,0,0,73.43,106.83,61.38,18.83,1.444,23.56,"construction activity, industrial emissions",228.85
2021-08-31,Delhi,34.4,50.12,3.35,0.77,58.27,39.64,39.79,0,0,55.74,101.96,32.88,11.82,1.243,28.42,normal urban conditions,197.03
2021-09-01,Bengaluru,24.27,74.64,3.52,5.07,50.29,34.66,35.02,0,0,38.5,123.09,33.47,8.14,1.132,23.74,rain,153.93
2021-09-02,Bengaluru,29.36,54.96,2.75,9.28,57.2,39.18,69.09,0,0,57.36,106.95,42.41,17.87,1.184,11.35,rain,172.72
2021-09-03,Delhi,25.07,55.96,4.28,5.41,48.41,42.03,72.32,0,0,58.31,113.19,38.0,11.78,0.933,28.33,"construction activity, rain",195.19
2021-09-04,Bengaluru,26.89,76.07,4.75,0.95,74.33,59.28,25.71,0,0,72.41,146.39,57.98,16.09,1.601,23.89,normal urban conditions,230.67
2021-09-05,Hyderabad,21.83,79.92,4.36,1.67,85.1,53.25,45.04,0,0,70.89,101.01,46.76,21.94,1.609,22.15,heavy traffic,218.22
2021-09-06,Bengaluru,21.44,71.96,2.87,0.52,78.27,32.29,46.82,0,0,82.87,109.03,44.54,10.31,1.358,20.29,heavy traffic,181.72
2021-09-07,Delhi,25.38,59.48,4.11,0.66,20.65,51.5,32.58,0,0,28.82,72.07,27.71,14.41,0.902,15.14,normal urban conditions,156.88
2021-09-08,Delhi,26.97,60.53,3.29,0.61,48.08,31.42,55.72,0,0,73.38,107.22,32.49,12.72,0.853,17.88,normal urban conditions,215.03
2021-09-09,Hyderabad,24.12,56.87,1.72,1.06,55.14,63.58,34.0,0,0,60.0,71.3,40.35,12.36,1.302,35.11,low wind,193.09
2021-09-10,Delhi,20.14,57.75,4.01,1.97,62.48,66.88,37.19,0,0,40.81,92.55,44.45,12.54,1.358,17.65,normal urban conditions,183.69
2021-09-11,Mumbai,19.92,57.41,3.38,1.75,27.43,51.57,45.97,0,0,60.46,109.77,30.22,13.81,1.008,27.72,normal urban conditions,187.02
2021-09-12,Bengaluru,19.72,61.82,6.31,3.44,27.18,56.89,18.22,0,0,16.43,66.16,37.82,14.76,0.937,13.85,rain,147.41
2021-09-13,Delhi,18.7,58.36,4.95,2.08,75.98,83.54,6.87,0,0,61.06,106.08,48.52,20.77,1.594,21.17,"heavy traffic, industrial emissions",255.46
2021-09-14,Bengaluru,24.33,49.13,4.05,3.15,46.13,49.16,66.37,0,0,41.23,98.53,42.39,11.93,1.19,22.4,rain,167.35
2021-09-15,Delhi,27.38,64.83,3.5,3.62,31.27,35.0,33.19,1,0,70.78,88.38,37.32,13.9,0.639,23.26,"rain, festival fireworks",188.9
2021-09-16,Delhi,23.96,67.37,3.4,0.98,37.41,62.43,90.7,0,0,85.16,134.95,34.55,10.52,1.114,20.71,construction activity,202.15
2021-09-17,Hyderabad,17.22,86.75,2.0,1.45,61.32,31.61,87.44,0,0,93.57,145.72,43.79,11.85,1.074,27.17,"construction activity, low wind",234.56
2021-09-18,Bengaluru,23.43,58.72,1.11,17.41,41.91,48.21,37.87,0,0,35.91,57.73,42.69,15.79,1.005,37.33,"rain, low wind",191.44
2021-09-19,Delhi,23.51,68.3,2.15,0.88,58.94,41.22,94.78,0,0,88.54,159.12,45.52,14.58,1.185,24.4,construction activity,235.45
2021-09-20,Mumbai,30.29,63.73,3.14,3.31,39.41,39.37,66.75,0,0,52.22,79.93,34.57,12.81,1.032,24.12,rain,131.87
2021-09-21,Chennai,19.63,65.52,0.67,0.29,27.16,47.5,35.09,0,0,73.08,93.53,29.94,12.62,1.037,11.63,low wind,153.68
2021-09-22,Chennai,22.83,73.26,2.55,3.71,77.86,68.2,5.0,0,0,64.42,107.55,59.15,17.34,1.451,11.98,"heavy traffic, rain",201.5
2021-09-23,Hyderabad,29.12,69.17,2.9,0.71,61.44,71.9,61.76,0,0,93.35,142.05,47.0,22.21,1.454,35.86,industrial emissions,243.76
2021-09-24,Hyderabad,25.35,67.33,2.94,1.81,49.73,68.67,48.63,0,0,61.36,120.85,44.27,16.19,1.435,13.58,normal urban conditions,196.54
2021-09-25,Mumbai,25.69,61.26,2.41,1.63,46.73,58.05,56.63,0,0,62.3,118.62,42.54,19.22,1.113,21.7,normal urban conditions,199.73
2021-09-26,Bengaluru,24.34,61.18,2.79,1.66,78.51,47.36,43.42,0,0,67.32,101.34,56.09,17.99,1.425,25.13,heavy traffic,208.52
2021-09-27,Hyderabad,24.99,50.63,5.27,1.39,64.54,10.0,25.12,0,0,38.4,88.77,46.77,3.39,1.103,7.46,normal urban conditions,159.83
2021-09-28,Mumbai,26.33,55.31,3.99,2.67,73.42,58.62,39.46,0,0,58.77,98.11,45.4,15.99,1.549,17.09,normal urban conditions,191.77
2021-09-29,Delhi,21.57,60.48,2.53,4.71,45.73,10.97,62.13,0,0,51.89,104.51,31.86,5.82,0.917,13.24,rain,141.6
2021-09-30,Delhi,26.63,51.92,3.12,0.49,55.88,17.38,40.91,0,0,46.97,96.37,27.06,5.28,0.996,21.76,normal urban conditions,172.38
2021-10-01,Chennai,16.38,74.73,3.17,1.43,60.44,49.09,40.79,0,1,92.04,119.84,52.87,17.23,1.206,19.85,crop burning,216.26
2021-10-02,Hyderabad,21.49,78.73,2.28,0.08,45.2,56.76,17.61,0,0,77.42,108.93,41.06,17.5,1.238,27.56,normal urban conditions,195.67
2021-10-03,Hyderabad,21.04,57.99,2.28,2.05,52.47,43.88,49.82,0,0,63.12,74.98,39.18,14.81,1.081,17.97,normal urban conditions,170.2
2021-10-04,Hyderabad,18.65,71.58,4.41,0.43,44.66,79.64,25.76,1,0,87.94,138.99,42.92,16.49,1.11,16.44,"industrial emissions, festival fireworks",214.19
2021-10-05,Bengaluru,20.43,57.16,2.7,1.73,60.38,60.32,66.37,0,0,83.57,131.0,47.39,17.28,1.22,21.54,normal urban conditions,211.13
2021-10-06,Delhi,18.63,65.71,1.89,2.13,32.86,47.51,33.32,0,1,95.44,89.06,30.33,10.67,0.883,14.72,"low wind, crop burning",200.66
2021-10-07,Delhi,17.28,62.8,3.15,0.12,63.15,76.95,42.09,0,0,73.49,129.45,57.74,19.54,1.589,22.9,industrial emissions,269.39
2021-10-08,Mumbai,19.44,74.21,3.34,2.47,58.97,80.17,91.28,0,0,63.76,112.82,53.3,17.84,1.344,22.93,"construction activity, industrial emissions",201.17
2021-10-09,Hyderabad,17.19,62.98,0.83,4.51,50.75,61.23,41.87,0,1,81.87,104.57,50.23,19.95,1.348,1.0,"rain, low wind, crop burning",172.38
2021-10-10,Bengaluru,21.47,76.89,3.15,3.04,61.19,38.05,39.19,1,0,61.5,87.37,38.0,12.0,1.317,25.06,"rain, festival fireworks",175.36
2021-10-11,Hyderabad,17.05,67.41,4.24,0.5,48.16,42.1,59.71,0,0,45.94,84.23,32.23,14.43,1.099,20.18,normal urban conditions,170.12
2021-10-12,Hyderabad,22.64,59.46,3.74,1.61,43.28,25.96,12.29,0,0,15.93,51.65,31.47,11.85,0.721,25.13,normal urban conditions,131.35
2021-10-13,Chennai,16.96,57.4,5.88,1.81,62.7,51.24,73.02,0,1,84.9,113.09,46.82,14.97,1.215,28.69,"construction activity, crop burning",220.27
2021-10-14,Delhi,18.8,71.17,4.7,1.46,63.39,33.1,67.88,0,0,39.31,123.24,43.08,12.61,1.159,7.3,normal urban conditions,179.55
2021-10-15,Hyderabad,18.63,77.71,4.94,0.26,45.88,46.08,58.49,0,1,82.73,130.74,31.06,15.28,1.216,10.13,crop burning,179.05
2021-10-16,Hyderabad,24.48,67.4,6.56,0.63,44.51,56.69,5.0,0,0,54.76,133.32,39.39,13.38,1.079,22.88,normal urban conditions,178.18
2021-10-17,Hyderabad,21.49,89.14,4.11,1.32,51.07,16.29,42.81,0,1,60.57,109.63,26.9,10.82,0.899,2.87,crop burning,151.57
2021-10-18,Chennai,19.86,82.19,3.4,2.1,45.17,29.25,22.54,0,1,70.22,120.8,29.97,14.27,0.983,17.58,crop burning,153.34
2021-10-19,Mumbai,22.0,63.33,4.37,0.87,78.4,42.88,70.48,0,1,85.71,111.89,49.07,15.05,1.335,28.42,"heavy traffic, construction activity, crop burning",245.86
2021-10-20,Chennai,14.18,68.69,2.53,0.06,59.06,51.05,69.05,0,0,83.62,122.98,37.59,14.11,1.263,20.33,normal urban conditions,185.16
2021-10-21,Mumbai,20.37,72.24,3.33,0.94,54.23,43.11,55.76,0,0,50.63,98.19,34.45,14.42,1.096,21.09,normal urban conditions,174.68
2021-10-22,Hyderabad,26.49,54.88,2.42,7.11,39.08,47.13,23.94,0,1,59.84,113.92,45.68,13.45,1.217,24.36,"rain, crop burning",196.08
2021-10-23,Hyderabad,20.9,78.83,3.68,2.49,65.82,39.29,77.89,0,0,79.09,122.78,51.66,12.93,1.202,17.04,construction activity,231.87
2021-10-24,Chennai,20.7,70.92,2.42,2.04,44.21,25.91,42.75,0,1,72.73,121.01,47.82,7.58,1.09,17.48,crop burning,203.59
2021-10-25,Hyderabad,22.14,68.86,2.38,0.61,43.56,42.37,84.11,0,1,72.84,125.4,39.88,17.92,0.936,23.52,"construction activity, crop burning",197.39
2021-10-26,Mumbai,23.19,72.44,3.7,1.0,66.36,48.16,53.31,0,0,79.24,115.37,49.28,20.51,1.356,11.2,normal urban conditions,213.54
2021-10-27,Delhi,14.51,88.87,3.03,0.05,60.2,46.41,58.14,0,0,59.46,99.27,42.59,12.31,1.291,25.56,normal urban conditions,230.21
2021-10-28,Mumbai,15.45,72.69,0.89,0.56,15.0,54.01,38.79,0,0,59.22,92.03,28.34,18.0,0.765,12.61,low wind,152.92
2021-10-29,Chennai,21.13,65.88,1.45,2.36,51.48,59.54,76.14,0,1,103.04,160.9,49.96,20.9,1.231,25.62,"construction activity, low wind, crop burning",229.95
2021-10-30,Delhi,18.36,84.04,1.82,2.06,56.01,64.27,60.17,0,0,79.51,116.41,55.12,14.41,1.377,18.57,low wind,247.45
2021-10-31,Chennai,24.44,74.37,2.14,0.77,48.57,40.6,76.86,0,0,96.5,142.52,43.73,7.02,1.11,14.44,construction activity,186.06
2021-11-01,Hyderabad,16.99,66.7,3.7,0.0,57.64,23.64,51.55,0,1,83.9,121.3,32.15,15.33,1.07,28.39,crop burning,199.35
2021-11-02,Delhi,12.13,73.36,3.46,0.0,26.12,74.89,47.06,0,0,56.01,121.78,38.1,18.95,0.959,23.44,industrial emissions,201.08
2021-11-03,Mumbai,14.13,73.86,4.48,0.0,15.0,58.94,59.9,0,0,51.91,65.33,22.49,14.87,0.77,5.92,normal urban conditions,125.56
2021-11-04,Hyderabad,9.69,78.64,4.1,0.0,39.46,34.82,76.85,1,0,67.74,120.48,30.09,12.71,0.918,13.38,"construction activity, festival fireworks",144.82
2021-11-05,Mumbai,17.24,56.17,4.49,0.0,59.59,57.0,68.33,1,0,74.0,96.11,53.48,15.01,1.291,22.19,festival fireworks,199.03
2021-11-06,Delhi,17.37,54.21,3.93,0.0,15.0,71.22,50.76,0,0,49.82,105.49,23.03,27.27,0.863,6.55,industrial emissions,163.5
2021-11-07,Bengaluru,16.66,61.26,3.45,0.0,41.58,83.13,10.86,1,1,82.24,115.34,56.29,18.71,1.135,4.97,"industrial emissions, festival fireworks, crop burning",204.33
2021-11-08,Bengaluru,21.17,57.33,4.52,0.0,24.31,56.51,64.21,0,1,69.76,88.41,33.41,17.02,0.799,16.93,crop burning,142.31
2021-11-09,Delhi,21.53,60.29,4.3,0.0,51.19,71.07,19.23,0,1,70.49,116.25,40.71,22.25,1.357,13.42,"industrial emissions, crop burning",212.63
2021-11-10,Mumbai,17.43,75.95,3.65,0.0,86.4,30.23,48.7,0,1,73.4,119.93,49.9,15.7,1.288,11.17,"heavy traffic, crop burning",211.42
2021-11-11,Mumbai,11.53,72.04,4.73,0.0,51.6,51.35,45.68,0,0,66.87,106.47,35.1,18.5,1.273,6.51,normal urban conditions,181.96
2021-11-12,Bengaluru,19.79,69.91,0.39,0.0,53.35,45.97,19.64,0,0,66.92,105.66,40.72,13.08,1.121,19.64,low wind,147.24
2021-11-13,Bengaluru,19.6,55.83,2.85,0.0,68.5,58.17,55.45,0,0,76.42,121.87,49.68,15.85,1.555,15.84,normal urban conditions,200.81
2021-11-14,Bengaluru,18.87,63.98,2.83,0.0,55.41,81.0,91.09,0,1,97.07,159.94,46.88,13.44,1.499,28.5,"construction activity, industrial emissions, crop burning",244.53
2021-11-15,Chennai,20.88,73.05,4.58,0.0,51.63,56.5,41.75,0,0,49.69,91.62,34.82,15.82,1.182,21.98,normal urban conditions,169.55
2021-11-16,Bengaluru,14.44,77.64,5.09,0.0,69.9,35.12,63.32,0,1,71.5,134.46,41.15,12.72,1.282,22.19,crop burning,196.11
2021-11-17,Mumbai,23.96,57.78,1.46,0.0,62.62,29.26,95.11,1,0,99.42,140.3,35.01,13.91,1.304,12.43,"construction activity, low wind, festival fireworks",201.9
2021-11-18,Delhi,15.06,72.87,4.89,0.0,59.69,81.62,65.25,0,1,102.99,163.39,40.5,25.45,1.558,13.14,"industrial emissions, crop burning",244.93
2021-11-19,Bengaluru,20.19,89.66,1.79,0.0,52.85,61.25,35.1,0,0,75.49,111.6,37.49,18.93,1.33,19.3,low wind,191.14
2021-11-20,Chennai,12.88,72.61,1.83,0.0,49.53,60.07,52.74,0,1,89.17,116.21,53.67,19.82,1.296,19.54,"low wind, crop burning",230.85
2021-11-21,Chennai,15.15,64.27,2.92,0.0,69.75,45.81,57.62,0,0,56.54,84.56,49.6,14.28,1.275,14.09,normal urban conditions,184.71
2021-11-22,Mumbai,22.49,64.32,2.82,0.0,49.69,56.82,76.68,0,0,80.24,123.77,45.44,19.94,1.204,19.14,construction activity,205.28
2021-11-23,Mumbai,17.16,70.71,1.33,0.0,74.77,34.23,72.28,0,1,98.66,123.39,48.73,12.51,1.291,16.21,"construction activity, low wind, crop burning",214.22
2021-11-24,Delhi,20.46,65.97,3.98,0.0,38.32,58.97,5.0,0,0,34.69,106.9,39.62,19.86,0.975,19.25,normal urban conditions,182.82
2021-11-25,Delhi,18.65,68.43,4.02,0.0,78.01,30.85,30.88,0,1,82.01,104.53,53.05,14.35,1.384,35.19,"heavy traffic, crop burning",264.62
2021-11-26,Hyderabad,17.62,55.03,4.46,0.0,62.62,45.53,46.6,0,1,74.54,104.08,44.99,15.46,1.242,23.28,crop burning,191.2
2021-11-27,Hyderabad,22.03,56.75,2.68,0.0,39.58,40.43,27.69,0,1,56.81,111.39,44.75,8.85,0.954,23.58,crop burning,177.64
2021-11-28,Mumbai,17.23,68.25,3.15,0.0,63.22,10.0,5.0,0,0,34.44,102.77,37.02,11.88,1.029,10.47,normal urban conditions,156.06
2021-11-29,Mumbai,12.6,71.33,3.16,0.0,44.67,45.76,33.49,0,0,59.95,117.14,40.92,15.46,0.96,7.72,normal urban conditions,174.34
2021-11-30,Chennai,15.53,65.27,5.23,0.0,55.61,35.82,47.93,0,0,43.09,112.12,41.25,14.84,1.268,17.22,normal urban conditions,166.14
2021-12-01,Hyderabad,18.65,66.97,0.3,0.0,50.21,48.21,37.49,0,0,80.84,118.69,37.77,15.65,1.154,28.14,low wind,185.55
2021-12-02,Chennai,18.19,69.68,2.05,0.0,55.87,52.03,28.06,0,0,69.52,109.32,44.43,16.78,1.117,18.25,normal urban conditions,190.22
2021-12-03,Chennai,12.3,82.08,3.21,0.0,73.06,83.82,48.83,0,0,95.24,168.5,44.63,24.31,1.644,13.82,industrial emissions,223.29
2021-12-04,Mumbai,14.83,70.43,1.9,0.0,66.3,57.48,54.86,0,0,72.81,146.61,48.63,14.78,1.512,12.49,low wind,214.95
2021-12-05,Mumbai,15.25,75.11,2.89,0.0,39.99,58.01,38.63,0,0,63.44,120.07,36.66,17.69,1.155,5.18,normal urban conditions,164.13
